Group;Participant;Sound;Token#;F1;F2;F3;Language;Time;VerbalInt;BestBq;BestEng;ExpL1;Alondra;Inhibition;Precision_E;Precision_y;Distance
Auditory;111;e;21;584;2326;2942;L1;T0;108;50;39;60;186;0;13.66341955;96.55886756;0.27975439
Auditory;111;e;22;569;2433;3009;L1;T0;108;50;39;60;186;0;13.66341955;96.55886756;1.059722217
Auditory;111;e;23;524;2514;3091;L1;T0;108;50;39;60;186;0;13.66341955;96.55886756;5.466039821
Auditory;111;e;24;564;2378;2951;L1;T0;108;50;39;60;186;0;13.66341955;96.55886756;0.176348959
Auditory;111;e;25;594;2344;2935;L1;T0;108;50;39;60;186;0;13.66341955;96.55886756;0.236991522
Auditory;112;e;1;475;2308;2965;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;1.0277599
Auditory;112;e;2;467;2197;2649;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;1.1802155
Auditory;112;e;3;462;2096;2747;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;3.609141279
Auditory;112;e;4;451;2258;2869;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;0.087026326
Auditory;112;e;5;459;2290;2768;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;0.041952163
Auditory;112;e;7;467;2180;2709;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;1.528932572
Auditory;112;e;8;450;2369;2930;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;1.291577175
Auditory;112;e;9;443;2327;2850;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;1.097439084
Auditory;112;e;10;424;2276;2840;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;3.33170114
Auditory;112;e;11;468;2260;2829;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;0.48450676
Auditory;112;e;12;496;2470;2861;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;6.646115855
Auditory;112;e;13;449;2059;2726;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;4.395500306
Auditory;112;e;14;427;2261;2796;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;2.62317753
Auditory;112;e;15;460;2353;2908;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;0.635604844
Auditory;112;e;16;440;2223;2655;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;0.845446053
Auditory;112;e;17;479;2445;2872;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;3.539580092
Auditory;112;e;18;483;2351;2823;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;2.248860732
Auditory;112;e;19;454;2205;2837;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;0.433254462
Auditory;112;e;20;456;2270;2789;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;0.00051337
Auditory;112;e;21;434;2311;2847;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;1.992902603
Auditory;112;e;22;472;2111;2790;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;4.217248419
Auditory;112;e;23;466;2392;2862;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;1.440408744
Auditory;112;e;24;441;2222;2675;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;0.766182445
Auditory;112;e;25;429;2290;2769;L1;T0;102;51;48;60;180;0;93.66096542;142.6363673;2.534952647
Auditory;113;e;1;505;2157;2714;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;0.400057151
Auditory;113;e;2;510;2145;2707;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;0.047900006
Auditory;113;e;3;515;2195;2693;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;1.778125157
Auditory;113;e;4;510;2194;2783;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;1.708311398
Auditory;113;e;5;505;2130;2667;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;0.092979008
Auditory;113;e;6;509;2210;2698;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;2.835623231
Auditory;113;e;7;519;2168;2765;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;0.987823726
Auditory;113;e;8;512;2207;2869;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;2.505448594
Auditory;113;e;9;512;2163;2810;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;0.387958591
Auditory;113;e;10;543;2146;2739;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;7.794347585
Auditory;113;e;11;496;2157;2776;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;1.574048514
Auditory;113;e;12;516;2207;2817;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;2.55573394
Auditory;113;e;13;522;2083;2766;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;3.198191851
Auditory;113;e;14;508;2131;2696;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;0.010996058
Auditory;113;e;15;482;2109;2724;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;4.653799426
Auditory;113;e;16;506;2101;2708;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;0.581111368
Auditory;113;e;17;524;2114;2750;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;2.106256827
Auditory;113;e;18;493;2126;2725;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;1.612521283
Auditory;113;e;19;496;2126;2709;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;1.052462169
Auditory;113;e;20;502;2098;2762;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;0.818395026
Auditory;113;e;21;516;2089;2663;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;1.751086063
Auditory;113;e;22;514;2054;2682;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;3.952478247
Auditory;113;e;23;509;2115;2664;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;0.219683912
Auditory;113;e;24;488;2053;2638;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;4.999933249
Auditory;113;e;25;506;2108;2750;L1;T0;98;20;32;80;230;-0,0941;69.51142574;546.756153;0.374727619
Auditory;114;e;1;546;2550;3082;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;6.118649821
Auditory;114;e;2;562;2494;3064;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.886560309
Auditory;114;e;3;545;2516;3094;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.87450936
Auditory;114;e;4;558;2502;3257;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.514221646
Auditory;114;e;5;554;2479;3085;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;1.154417239
Auditory;114;e;6;561;2449;2988;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;5.468512761
Auditory;114;e;7;566;2449;3063;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;4.796990452
Auditory;114;e;8;563;2481;3054;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.913082074
Auditory;114;e;9;544;2528;3133;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;1.808958335
Auditory;114;e;10;551;2520;3131;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;1.147717201
Auditory;114;e;11;559;2489;3037;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.286034481
Auditory;114;e;12;584;2477;3127;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;10.90018885
Auditory;114;e;13;549;2499;3115;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.342712105
Auditory;114;e;14;550;2504;3035;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.144352686
Auditory;114;e;15;552;2491;3069;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.333036427
Auditory;114;e;16;543;2494;3098;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;2.421055598
Auditory;114;e;17;552;2481;3085;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;1.294215875
Auditory;114;e;18;553;2517;3094;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;1.060173423
Auditory;114;e;19;551;2502;3112;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.077187411
Auditory;114;e;20;549;2510;3073;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.316985144
Auditory;114;e;21;545;2500;3076;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;1.147086397
Auditory;114;e;22;552;2503;3070;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.051046158
Auditory;114;e;23;533;2525;3054;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;4.392117092
Auditory;114;e;24;559;2499;3039;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;0.514547751
Auditory;114;e;25;563;2492;3080;L1;T0;98;43;41;80;250;-0,0115;52.40160943;87.42411851;1.035641401
Auditory;115;e;1;438;2482;2986;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;0.48004367
Auditory;115;e;2;446;2462;3064;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;0.157823408
Auditory;115;e;3;502;2433;3091;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;2.292286345
Auditory;115;e;4;460;2323;2937;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;3.670631928
Auditory;115;e;5;500;2331;2937;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;4.127088823
Auditory;115;e;6;385;2314;2952;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;8.894923116
Auditory;115;e;7;479;2430;2924;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;0.808612647
Auditory;115;e;8;534;2404;2983;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;5.287727884
Auditory;115;e;9;439;2368;2999;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;1.600824927
Auditory;115;e;10;427;2504;3004;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;1.128634291
Auditory;115;e;11;484;2425;3040;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;1.046905929
Auditory;115;e;12;378;2468;2943;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;2.836279554
Auditory;115;e;13;481;2423;2946;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;0.894591492
Auditory;115;e;14;435;2488;3025;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;0.624121062
Auditory;115;e;15;458;2430;3003;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;0.132521371
Auditory;115;e;16;458;2459;2997;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;0.313992763
Auditory;115;e;17;452;2472;3003;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;0.412023168
Auditory;115;e;18;395;2475;2978;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;1.62101148
Auditory;115;e;19;402;2474;2990;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;1.223838017
Auditory;115;e;20;386;2450;2954;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;2.252673369
Auditory;115;e;21;433;2364;2954;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;1.957960898
Auditory;115;e;22;423;2486;3016;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;0.688532127
Auditory;115;e;23;456;2463;2988;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;0.328921872
Auditory;115;e;24;423;2503;2991;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;1.139728477
Auditory;115;e;25;425;2563;3014;L1;T0;105;64;53;70;194;-0,2189;27.46646577;249.883081;4.078301382
Auditory;116;e;1;531;2440;3216;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.851088544
Auditory;116;e;2;536;2609;3184;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;3.923862024
Auditory;116;e;3;525;2537;3203;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.64966601
Auditory;116;e;4;553;2385;3043;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;2.789988461
Auditory;116;e;5;527;2444;3155;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.711576542
Auditory;116;e;6;512;2308;2742;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;7.267320066
Auditory;116;e;7;525;2528;3122;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.51967681
Auditory;116;e;8;515;2512;3017;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.053482886
Auditory;116;e;9;487;2527;3192;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.517962196
Auditory;116;e;10;516;2577;3280;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.985367757
Auditory;116;e;11;498;2524;3199;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.111283156
Auditory;116;e;12;481;2569;3151;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.769858889
Auditory;116;e;13;486;2516;2986;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.676513811
Auditory;116;e;14;512;2434;2954;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;1.051056672
Auditory;116;e;15;519;2539;3102;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.382574648
Auditory;116;e;16;510;2439;3004;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.983686
Auditory;116;e;17;513;2558;3095;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.446558915
Auditory;116;e;18;519;2437;2963;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.828715556
Auditory;116;e;19;526;2501;3052;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.341600112
Auditory;116;e;20;534;2545;3116;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;1.45284723
Auditory;116;e;21;383;2707;3583;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;15.729791
Auditory;116;e;22;512;2637;3369;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;2.841165208
Auditory;116;e;23;507;2431;3156;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;1.333902607
Auditory;116;e;24;491;2646;3355;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;2.239114412
Auditory;116;e;25;485;2555;3279;L1;T0;102;24;25;90;197;-0,345;6.08317525;188.9346588;0.541340484
Auditory;117;e;1;484;2261;3041;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;2.398476978
Auditory;117;e;2;469;2354;3065;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;4.237168063
Auditory;117;e;4;415;2299;2987;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;5.325088267
Auditory;117;e;5;432;2339;3057;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;5.20524462
Auditory;117;e;6;445;2317;3041;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;2.344218515
Auditory;117;e;7;466;2285;2996;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;0.865885113
Auditory;117;e;8;411;2168;2978;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;4.242786714
Auditory;117;e;9;458;2241;2950;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;0.120758158
Auditory;117;e;10;468;2175;2898;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;2.896781174
Auditory;117;e;11;464;2236;2935;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;0.456232229
Auditory;117;e;12;430;2179;2964;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;1.790678025
Auditory;117;e;13;459;2275;2968;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;0.407018617
Auditory;117;e;14;424;2200;2932;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;1.78175083
Auditory;117;e;15;429;2170;3004;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;2.194563296
Auditory;117;e;16;452;2262;3005;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;0.135923614
Auditory;117;e;17;440;2263;3046;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;0.56722354
Auditory;117;e;18;486;2292;3003;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;2.907921161
Auditory;117;e;19;452;2199;2928;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;0.690159465
Auditory;117;e;20;464;2191;2954;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;1.683716922
Auditory;117;e;21;474;2260;2934;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;1.161649797
Auditory;117;e;22;480;2241;2999;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;2.019359597
Auditory;117;e;23;449;2198;2844;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;0.660448025
Auditory;117;e;24;439;2224;2949;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;0.347316905
Auditory;117;e;25;434;2179;2923;L1;T0;104;50;40;70;247;0;43.49444149;197.5663177;1.559630373
Auditory;118;e;1;640;2298;3042;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;2.321181907
Auditory;118;e;2;606;2314;3050;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;2.425637778
Auditory;118;e;3;632;2264;2984;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.755354921
Auditory;118;e;4;656;2111;2814;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;6.815098041
Auditory;118;e;5;635;2217;2959;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.558663724
Auditory;118;e;6;641;2240;3001;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.815498803
Auditory;118;e;7;639;2292;2942;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;1.997574182
Auditory;118;e;8;609;2184;2977;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.799856136
Auditory;118;e;9;617;2202;2826;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.321764613
Auditory;118;e;10;619;2265;2993;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.444402487
Auditory;118;e;11;601;2316;3057;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;2.618781036
Auditory;118;e;12;634;2221;2945;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.483383671
Auditory;118;e;13;598;2265;2947;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.581739436
Auditory;118;e;14;627;2201;2911;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.522882369
Auditory;118;e;15;613;2255;2935;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.197016895
Auditory;118;e;16;628;2277;3029;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.9789401
Auditory;118;e;17;646;2242;2872;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;1.127612504
Auditory;118;e;18;583;2242;3044;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;0.846137536
Auditory;118;e;19;542;2195;2878;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;5.189864163
Auditory;118;e;20;555;2189;2893;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;3.780382012
Auditory;118;e;21;561;2218;2941;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;2.566334136
Auditory;118;e;22;556;2181;2828;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;3.93982744
Auditory;118;e;23;583;2279;2965;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;1.585044753
Auditory;118;e;24;649;2124;2919;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;5.262910518
Auditory;118;e;25;636;2192;2908;L1;T0;95;59;34;50;193;-0,4282;11.25055599;25.73199703;1.06411084
Auditory;119;e;1;581;2462;3028;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;4.315562818
Auditory;119;e;2;564;2521;3121;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;1.696751953
Auditory;119;e;3;552;2534;3084;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.792347207
Auditory;119;e;4;518;2601;3143;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.727389152
Auditory;119;e;5;548;2519;3087;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.649684042
Auditory;119;e;6;576;2505;3067;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;2.961033428
Auditory;119;e;7;533;2594;3091;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.882395665
Auditory;119;e;8;491;2530;3016;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;2.487739627
Auditory;119;e;9;451;2647;3178;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;7.131637592
Auditory;119;e;10;522;2551;3050;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.031211648
Auditory;119;e;11;505;2419;2964;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;9.053650788
Auditory;119;e;12;532;2508;3047;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.624673566
Auditory;119;e;13;524;2647;3228;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;3.202497365
Auditory;119;e;14;512;2526;3064;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.791319876
Auditory;119;e;15;532;2655;3376;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;4.328648642
Auditory;119;e;16;479;2629;3227;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;3.17718436
Auditory;119;e;17;550;2501;3109;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;1.043302478
Auditory;119;e;18;514;2530;3211;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.577921566
Auditory;119;e;19;526;2577;3015;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.220412391
Auditory;119;e;20;516;2521;2928;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.722567127
Auditory;119;e;21;537;2567;3086;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.342931706
Auditory;119;e;22;530;2557;3080;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.038393087
Auditory;119;e;23;518;2583;3137;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.289871901
Auditory;119;e;24;546;2572;3081;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.94720212
Auditory;119;e;25;500;2555;2965;L1;T0;;20;23;70;183;-0,1424;5.226423922;62.73655649;0.963669892
Auditory;120;e;1;579;2138;2888;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;0.484765149
Auditory;120;e;2;590;2159;2992;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;0.016991721
Auditory;120;e;3;612;2165;2839;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;1.259581844
Auditory;120;e;4;577;2147;2855;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;0.451958393
Auditory;120;e;5;566;2188;2750;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;1.39777715
Auditory;120;e;6;585;2220;2792;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;0.993953085
Auditory;120;e;7;613;2225;2907;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;2.535986177
Auditory;120;e;8;590;2084;2683;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;2.168029389
Auditory;120;e;9;608;2200;2819;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;1.253551617
Auditory;120;e;10;579;2162;2832;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;0.237501525
Auditory;120;e;11;616;2118;2862;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;2.454247238
Auditory;120;e;12;609;2207;2916;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;1.520825289
Auditory;120;e;13;565;2185;2878;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;1.468530344
Auditory;120;e;14;612;2119;2875;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;1.952056682
Auditory;120;e;15;597;2146;2805;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;0.277601966
Auditory;120;e;16;606;2184;2883;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;0.803691707
Auditory;120;e;17;608;2192;2843;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;1.093576742
Auditory;120;e;18;585;2223;2893;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;1.102735868
Auditory;120;e;19;562;2038;2759;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;7.056158355
Auditory;120;e;20;608;2069;2842;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;3.871457719
Auditory;120;e;21;551;2182;2830;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;3.478828455
Auditory;120;e;22;547;2166;2875;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;4.155312868
Auditory;120;e;23;592;2107;2999;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;1.13769721
Auditory;120;e;24;598;2255;2860;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;2.801591461
Auditory;120;e;25;568;2262;2937;L1;T0;96;57;52;60;229;-0,1764;27.86434709;179.3582861;4.025592046
Auditory;121;e;1;572;2229;2734;L1;T0;108;31;41;70;216;0;9.879616661;100.5586727;3.377499065
Auditory;121;e;2;522;2251;2937;L1;T0;108;31;41;70;216;0;9.879616661;100.5586727;0.324545167
